STATION_NUMBER,STATION_NAME,PROV_TERR_STATE_LOC,HYD_STATUS,REAL_TIME,LATITUDE,LONGITUDE,station_tz,standard_offset,OlsonName
08NE035,STRAUSS CREEK NEAR NAKUSP,BC,DISCONTINUED,FALSE,50.23749923706055,-117.75721740722656,America/Vancouver,-8,Etc/GMT+8
08NE036,YMIR CREEK NEAR YMIR,BC,DISCONTINUED,FALSE,49.29528045654297,-117.20610809326172,America/Vancouver,-8,Etc/GMT+8
08NE037,ACTIVE CREEK NEAR YMIR,BC,DISCONTINUED,FALSE,49.25693893432617,-117.1433334350586,America/Vancouver,-8,Etc/GMT+8
08NE038,UPPER ARROW LAKE AT ARROWHEAD,BC,DISCONTINUED,FALSE,50.692501068115234,-117.89666748046876,America/Vancouver,-8,Etc/GMT+8
08NE042,BEAVER CREEK AT FRUITVALE,BC,DISCONTINUED,FALSE,49.11528015136719,-117.540283203125,America/Vancouver,-8,Etc/GMT+8
08NE043,BLUEBERRY CREEK AT BLUEBERRY CREEK,BC,DISCONTINUED,FALSE,49.24139022827149,-117.66443634033205,America/Vancouver,-8,Etc/GMT+8
08NE044,SALMO RIVER NEAR WANETA,BC,DISCONTINUED,FALSE,49.03028106689453,-117.37389373779295,America/Vancouver,-8,Etc/GMT+8
08NE045,UPPER ARROW LAKE AT NAKUSP,BC,DISCONTINUED,FALSE,50.23667144775391,-117.80194091796876,America/Vancouver,-8,Etc/GMT+8
08NE046,LOWER ARROW LAKE AT NEEDLES,BC,DISCONTINUED,FALSE,49.874168395996094,-118.0930633544922,America/Vancouver,-8,Etc/GMT+8
08NE047,GILLIAM CREEK NEAR ERIE,BC,DISCONTINUED,FALSE,49.18056106567383,-117.33416748046876,America/Vancouver,-8,Etc/GMT+8
08NE048,HALFWAY CREEK NEAR SALMO,BC,DISCONTINUED,FALSE,49.17221832275391,-117.25499725341795,America/Vancouver,-8,Etc/GMT+8
08NE050,PIN CREEK NEAR FAUQUIER,BC,DISCONTINUED,FALSE,49.88750076293945,-118.05555725097656,America/Vancouver,-8,Etc/GMT+8
08NE051,HEART CREEK NEAR FAUQUIER,BC,DISCONTINUED,FALSE,49.85221862792969,-118.054443359375,America/Vancouver,-8,Etc/GMT+8
08NE052,FAUQUIER CREEK NEAR FAUQUIER,BC,DISCONTINUED,FALSE,49.872779846191406,-118.06194305419922,America/Vancouver,-8,Etc/GMT+8
08NE053,NUGGET CREEK NEAR SHEEP CREEK,BC,DISCONTINUED,FALSE,49.1511116027832,-117.1449966430664,America/Vancouver,-8,Etc/GMT+8
08NE054,BILLINGS CREEK NEAR SHEEP CREEK,BC,DISCONTINUED,FALSE,49.144439697265625,-117.147216796875,America/Vancouver,-8,Etc/GMT+8
08NE055,CASINO CREEK NEAR TRAIL,BC,DISCONTINUED,FALSE,49.0513916015625,-117.6611099243164,America/Vancouver,-8,Etc/GMT+8
08NE056,KELLY CREEK NEAR FRUITVALE (UPPER STATION),BC,DISCONTINUED,FALSE,49.1127815246582,-117.49082946777344,America/Vancouver,-8,Etc/GMT+8
08NE057,KELLY CREEK NEAR FRUITVALE (LOWER STATION),BC,DISCONTINUED,FALSE,49.10499954223633,-117.5527801513672,America/Vancouver,-8,Etc/GMT+8
08NE058,COLUMBIA RIVER AT INTERNATIONAL BOUNDARY,WA,ACTIVE,FALSE,49.00083160400391,-117.62832641601562,America/Vancouver,-8,Etc/GMT+8
08NE060,BANGOR BROOK NEAR ROSSLAND,BC,DISCONTINUED,FALSE,49.07305908203125,-117.77555847167967,America/Vancouver,-8,Etc/GMT+8
08NE061,ANDREAS SPRING NEAR TRAIL,BC,DISCONTINUED,FALSE,49.1391716003418,-117.7436065673828,America/Vancouver,-8,Etc/GMT+8
08NE062,BALFOUR CREEK NEAR ROBSON,BC,DISCONTINUED,FALSE,49.34722137451172,-117.7316665649414,America/Vancouver,-8,Etc/GMT+8
08NE063,WHATSHAN RIVER AT NEEDLES,BC,DISCONTINUED,FALSE,49.87083053588867,-118.10360717773437,America/Vancouver,-8,Etc/GMT+8
08NE064,BARCLAY CREEK NEAR FRUITVALE,BC,DISCONTINUED,FALSE,49.08943939208984,-117.55638885498048,America/Vancouver,-8,Etc/GMT+8
08NE065,CREGGAN CREEK NEAR NELWAY,BC,DISCONTINUED,FALSE,49.0111083984375,-117.2744369506836,America/Vancouver,-8,Etc/GMT+8
08NE066,ELDORADO CREEK NEAR NELWAY,BC,DISCONTINUED,FALSE,49.016109466552734,-117.2772216796875,America/Vancouver,-8,Etc/GMT+8
08NE067,WALKER CREEK NEAR ROBSON,BC,DISCONTINUED,FALSE,49.34722137451172,-117.74832916259766,America/Vancouver,-8,Etc/GMT+8
08NE068,UPPER ARROW LAKE AT BEATON,BC,DISCONTINUED,FALSE,50.7400016784668,-117.73249816894533,America/Vancouver,-8,Etc/GMT+8
08NE069,ALLISON BROOK NEAR BRILLIANT,BC,DISCONTINUED,FALSE,49.41167068481445,-117.68472290039062,America/Vancouver,-8,Etc/GMT+8
08NE070,LANG CREEK NEAR BRILLIANT,BC,DISCONTINUED,FALSE,49.4122200012207,-117.68778228759766,America/Vancouver,-8,Etc/GMT+8
08NE071,KELLY CREEK NEAR FRUITVALE,BC,DISCONTINUED,FALSE,49.10499954223633,-117.51917266845705,America/Vancouver,-8,Etc/GMT+8
08NE072,NORNS CREEK NEAR CASTLEGAR,BC,DISCONTINUED,FALSE,49.3477783203125,-117.66806030273437,America/Vancouver,-8,Etc/GMT+8
08NE073,BLUEBERRY CREEK NEAR BLUEBERRY CREEK,BC,DISCONTINUED,FALSE,49.25556182861328,-117.68055725097656,America/Vancouver,-8,Etc/GMT+8
08NE075,SULLIVAN CREEK NEAR TRAIL,BC,DISCONTINUED,FALSE,49.19221878051758,-117.7300033569336,America/Vancouver,-8,Etc/GMT+8
08NE076,MERRY CREEK NEAR KINNAIRD,BC,DISCONTINUED,FALSE,49.29444122314453,-117.6602783203125,America/Vancouver,-8,Etc/GMT+8
08NE078,WHATSHAN RIVER NEAR NEEDLES,BC,DISCONTINUED,FALSE,49.9122200012207,-118.12332916259766,America/Vancouver,-8,Etc/GMT+8
08NE080,HANNA CREEK NEAR TRAIL,BC,DISCONTINUED,FALSE,49.13582992553711,-117.79138946533205,America/Vancouver,-8,Etc/GMT+8
08NE082,CAYUSE CREEK NEAR DEER PARK,BC,DISCONTINUED,FALSE,49.40694046020508,-117.9888916015625,America/Vancouver,-8,Etc/GMT+8
08NE083,LITTLE CAYUSE CREEK NEAR DEER PARK,BC,DISCONTINUED,FALSE,49.411109924316406,-118,America/Vancouver,-8,Etc/GMT+8
08NE085,SYRINGA CREEK NEAR SYRINGA CREEK,BC,DISCONTINUED,FALSE,49.34444046020508,-117.8708267211914,America/Vancouver,-8,Etc/GMT+8
08NE086,GIBSON CREEK NEAR BRILLIANT,BC,DISCONTINUED,FALSE,49.36528015136719,-117.65833282470705,America/Vancouver,-8,Etc/GMT+8
08NE087,DEER CREEK AT DEER PARK,BC,ACTIVE,FALSE,49.44847106933594,-118.04199981689452,America/Vancouver,-8,Etc/GMT+8
08NE088,CHINA CREEK NEAR CHINA CREEK,BC,DISCONTINUED,FALSE,49.22777938842773,-117.6916732788086,America/Vancouver,-8,Etc/GMT+8
08NE089,PETERSON BROOK NEAR BLUEBERRY CREEK,BC,DISCONTINUED,FALSE,49.23749923706055,-117.67278289794922,America/Vancouver,-8,Etc/GMT+8
08NE090,BEAR CREEK NEAR TRAIL,BC,DISCONTINUED,FALSE,49.0988883972168,-117.63555908203124,America/Vancouver,-8,Etc/GMT+8
08NE091,IRON CREEK NEAR BRILLIANT,BC,DISCONTINUED,FALSE,49.28472137451172,-117.60556030273437,America/Vancouver,-8,Etc/GMT+8
08NE092,OOTISCHENIA CREEK NEAR BRILLIANT,BC,DISCONTINUED,FALSE,49.293060302734375,-117.60556030273437,America/Vancouver,-8,Etc/GMT+8
08NE094,CAI CREEK NEAR BRILLIANT,BC,DISCONTINUED,FALSE,49.26721954345703,-117.6241683959961,America/Vancouver,-8,Etc/GMT+8
08NE095,CHAMPION CREEK NEAR CHINA CREEK,BC,DISCONTINUED,FALSE,49.21916961669922,-117.64888763427734,America/Vancouver,-8,Etc/GMT+8
08NE096,BEAR CREEK ABOVE FALLS NEAR TRAIL,BC,DISCONTINUED,FALSE,49.10166931152344,-117.63111114501952,America/Vancouver,-8,Etc/GMT+8
08NE097,PARKS CREEK AT PARKS,BC,DISCONTINUED,FALSE,49.168060302734375,-117.4888916015625,America/Vancouver,-8,Etc/GMT+8
08NE098,COLUMBIA RIVER AT CASTLEGAR (AUXILIARY GAUGE NO. 1),BC,DISCONTINUED,FALSE,49.31917190551758,-117.65193939208984,America/Vancouver,-8,Etc/GMT+8
08NE099,MICHAEL CREEK NEAR CASTLEGAR,BC,DISCONTINUED,FALSE,49.38582992553711,-117.69027709960937,America/Vancouver,-8,Etc/GMT+8
08NE100,BARRIE CREEK NEAR CASTLEGAR,BC,DISCONTINUED,FALSE,49.38471984863281,-117.69055938720705,America/Vancouver,-8,Etc/GMT+8
08NE101,HALFWAY CREEK (WEST FORK OF WENSLEY CREEK) NEAR NAKUSP,BC,DISCONTINUED,FALSE,50.25278091430664,-117.70333099365234,America/Vancouver,-8,Etc/GMT+8
08NE103,ARROW RESERVOIR AT HUGH KEENLEYSIDE DAM,BC,DISCONTINUED,FALSE,49.33832931518555,-117.77056121826172,America/Vancouver,-8,Etc/GMT+8
08NE105,COLUMBIA RIVER AT HUGH KEENLEYSIDE DAM TAILRACE,BC,DISCONTINUED,FALSE,49.3388900756836,-117.76416778564452,America/Vancouver,-8,Etc/GMT+8
08NE106,BEAVER CREEK AT THE MOUTH,BC,DISCONTINUED,FALSE,49.06943893432617,-117.600830078125,America/Vancouver,-8,Etc/GMT+8
08NE107,ARROW RESERVOIR AT SHELTER BAY,BC,DISCONTINUED,FALSE,50.62778091430664,-117.94444274902344,America/Vancouver,-8,Etc/GMT+8
08NE108,EDGREN CREEK AT THE MOUTH,BC,DISCONTINUED,FALSE,49.01721954345703,-117.72222137451172,America/Vancouver,-8,Etc/GMT+8
08NE109,STUSSI CREEK AT THE MOUTH,BC,DISCONTINUED,FALSE,49.02333068847656,-117.71861267089844,America/Vancouver,-8,Etc/GMT+8
08NE111,LITTLE SHEEP CREEK NEAR ROSSLAND,BC,DISCONTINUED,FALSE,49.098331451416016,-117.8277816772461,America/Vancouver,-8,Etc/GMT+8
08NE112,RECORD CREEK NEAR ROSSLAND,BC,DISCONTINUED,FALSE,49.06111145019531,-117.86778259277344,America/Vancouver,-8,Etc/GMT+8
08NE113,KELLY CREEK AT 850 M CONTOUR,BC,DISCONTINUED,FALSE,49.10943984985352,-117.5022201538086,America/Vancouver,-8,Etc/GMT+8
08NE115,APEX CREEK NEAR THE MOUTH,BC,DISCONTINUED,FALSE,49.40694046020508,-117.2027816772461,America/Vancouver,-8,Etc/GMT+8
08NE116,CLEARWATER CREEK BELOW QUA CREEK,BC,DISCONTINUED,FALSE,49.390281677246094,-117.18888854980467,America/Vancouver,-8,Etc/GMT+8
08NE117,KUSKANAX CREEK AT 1040 M CONTOUR,BC,DISCONTINUED,FALSE,50.34333038330078,-117.51805877685548,America/Vancouver,-8,Etc/GMT+8
08NE118,"TRAIL CREEK AT FRENCH STREET,TRAIL",BC,DISCONTINUED,FALSE,49.09638977050781,-117.7347183227539,America/Vancouver,-8,Etc/GMT+8
08NE119,PEND D'OREILLE RIVER BELOW INTERNATIONAL BOUNDARY,BC,DISCONTINUED,FALSE,49.01472091674805,-117.36778259277344,America/Vancouver,-8,Etc/GMT+8
08NE120,HILL CREEK AT MILL ROAD BRIDGE,BC,DISCONTINUED,FALSE,50.675559997558594,-117.8244400024414,America/Vancouver,-8,Etc/GMT+8
08NE121,HILL CREEK NEAR 820 M CONTOUR,BC,DISCONTINUED,FALSE,50.685279846191406,-117.77306365966795,America/Vancouver,-8,Etc/GMT+8
08NE122,MACKENZIE CREEK NEAR 520 M CONTOUR,BC,DISCONTINUED,FALSE,50.65306091308594,-117.8277816772461,America/Vancouver,-8,Etc/GMT+8
08NE124,HILL CREEK ABOVE SPAWNING CHANNEL,BC,DISCONTINUED,FALSE,50.67805862426758,-117.81111145019533,America/Vancouver,-8,Etc/GMT+8
08NE125,MACKENZIE CREEK ABOVE FISH AND WILDLIFE DIVERSION,BC,DISCONTINUED,FALSE,50.65555953979492,-117.81639099121094,America/Vancouver,-8,Etc/GMT+8
08NE126,ARROW RESERVOIR OUTFLOW,BC,ACTIVE,FALSE,49.3388900756836,-117.76416778564452,America/Vancouver,-8,Etc/GMT+8
08NE127,INONOAKLIN CREEK NEAR THE MOUTH,BC,DISCONTINUED,FALSE,49.78110885620117,-118.13777923583984,America/Vancouver,-8,Etc/GMT+8
08NE128,COURSIER LAKE AT THE DAM,BC,DISCONTINUED,FALSE,50.706390380859375,-118.11028289794922,America/Vancouver,-8,Etc/GMT+8
08NE129,TRIDENT CREEK AT NANCY GREENE JUNCTION,BC,DISCONTINUED,FALSE,49.26361083984375,-117.93277740478516,America/Vancouver,-8,Etc/GMT+8
08NF002,KOOTENAY RIVER AT CANAL FLATS,BC,DISCONTINUED,FALSE,50.14778137207031,-115.7991714477539,America/Edmonton,-7,Etc/GMT+7
08NF003,WHITE RIVER NEAR CANAL FLATS,BC,DISCONTINUED,FALSE,50.158329010009766,-115.41667175292967,America/Edmonton,-7,Etc/GMT+7
08NF004,VERMILION RIVER NEAR RADIUM HOT SPRINGS,BC,DISCONTINUED,FALSE,50.91667175292969,-116.00138854980467,America/Edmonton,-7,Etc/GMT+7
08NF005,ALBERT RIVER AT 1310 M CONTOUR,BC,DISCONTINUED,FALSE,50.65972137451172,-115.52999877929687,America/Edmonton,-7,Etc/GMT+7
08NF006,PALLISER RIVER IN LOT SL49,BC,DISCONTINUED,FALSE,50.5252799987793,-115.61917114257812,America/Edmonton,-7,Etc/GMT+7
08NG001,FINDLAY CREEK NEAR CANAL FLATS,BC,DISCONTINUED,FALSE,50.13193893432617,-115.96527862548828,America/Edmonton,-7,Etc/GMT+7
08NG003,MATHER CREEK NEAR THE MOUTH,BC,DISCONTINUED,FALSE,49.69028091430664,-115.73722076416016,America/Edmonton,-7,Etc/GMT+7
08NG004,GOLD CREEK NEAR NEWGATE,BC,DISCONTINUED,FALSE,49.0747184753418,-115.24305725097656,America/Edmonton,-7,Etc/GMT+7
08NG005,KOOTENAY RIVER AT WARDNER,BC,DISCONTINUED,FALSE,49.42028045654297,-115.41944122314452,America/Edmonton,-7,Etc/GMT+7
08NG006,LINKLATER CREEK NEAR NEWGATE,BC,DISCONTINUED,FALSE,49.03916931152344,-115.23444366455078,America/Edmonton,-7,Etc/GMT+7
08NG007,MARK CREEK NEAR MARYSVILLE,BC,DISCONTINUED,FALSE,49.63750076293945,-115.96056365966795,America/Edmonton,-7,Etc/GMT+7
08NG008,PHILLIPPS CREEK AT ROOSVILLE,BC,DISCONTINUED,FALSE,49.025001525878906,-115.01471710205078,America/Edmonton,-7,Etc/GMT+7
08NG009,CAITHNESS (ROCK) CREEK NEAR GALLOWAY,BC,DISCONTINUED,FALSE,49.3224983215332,-115.17694091796876,America/Edmonton,-7,Etc/GMT+7
08NG010,SAND CREEK NEAR GALLOWAY,BC,DISCONTINUED,FALSE,49.36888885498047,-115.24527740478516,America/Edmonton,-7,Etc/GMT+7
08NG011,LITTLE SAND CREEK NEAR JAFFRAY,BC,DISCONTINUED,FALSE,49.37778091430664,-115.29083251953124,America/Edmonton,-7,Etc/GMT+7
08NG012,ST. MARY RIVER AT WYCLIFFE,BC,DISCONTINUED,FALSE,49.60028076171875,-115.86277770996094,America/Edmonton,-7,Etc/GMT+7
08NG013,MUD CREEK NEAR ELKO,BC,DISCONTINUED,FALSE,49.3255615234375,-115.1755599975586,America/Edmonton,-7,Etc/GMT+7
08NG014,JOSEPH CREEK NEAR CRANBROOK,BC,DISCONTINUED,FALSE,49.48611068725586,-115.71111297607422,America/Edmonton,-7,Etc/GMT+7
08NG015,JOSEPH CREEK AT CRANBROOK,BC,DISCONTINUED,FALSE,49.5111083984375,-115.7597198486328,America/Edmonton,-7,Etc/GMT+7
08NG016,LUSSIER CREEK NEAR WASA,BC,DISCONTINUED,FALSE,49.96028137207031,-115.66944122314452,America/Edmonton,-7,Etc/GMT+7
08NG017,GOLD CREEK NEAR CRANBROOK,BC,DISCONTINUED,FALSE,49.39944076538086,-115.62027740478516,America/Edmonton,-7,Etc/GMT+7
08NG021,TAMARACK CREEK NEAR SKOOKUMCHUCK,BC,DISCONTINUED,FALSE,49.93082809448242,-115.79666900634766,America/Edmonton,-7,Etc/GMT+7
08NG022,FINDLAY CREEK AT THE MOUTH,BC,DISCONTINUED,FALSE,50.095829010009766,-115.790283203125,America/Edmonton,-7,Etc/GMT+7
08NG023,PERRY CREEK NEAR WYCLIFFE,BC,DISCONTINUED,FALSE,49.55332946777344,-115.96499633789062,America/Edmonton,-7,Etc/GMT+7
08NG024,JIM SMITH CREEK NEAR CRANBROOK,BC,DISCONTINUED,FALSE,49.48833084106445,-115.8249969482422,America/Edmonton,-7,Etc/GMT+7
08NG026,TA TA CREEK AT TA TA CREEK,BC,DISCONTINUED,FALSE,49.77917098999024,-115.790283203125,America/Edmonton,-7,Etc/GMT+7
08NG027,LAKIT CREEK AT THE UPPER FORKS,BC,DISCONTINUED,FALSE,49.67832946777344,-115.63861083984376,America/Edmonton,-7,Etc/GMT+7
08NG028,EIMER CREEK NEAR KIMBERLEY,BC,DISCONTINUED,FALSE,49.66944122314453,-115.98056030273437,America/Edmonton,-7,Etc/GMT+7
08NG029,FLAG CREEK NEAR FLAGSTONE,BC,DISCONTINUED,FALSE,49.125,-115.08999633789062,America/Edmonton,-7,Etc/GMT+7
08NG030,MAUSE CREEK NEAR FORT STEELE,BC,DISCONTINUED,FALSE,49.6349983215332,-115.54833221435548,America/Edmonton,-7,Etc/GMT+7
08NG031,CASSIMAYOOK CREEK NEAR BAKER,BC,DISCONTINUED,FALSE,49.50749969482422,-115.60221862792967,America/Edmonton,-7,Etc/GMT+7
08NG032,WOLF CREEK NEAR TA TA CREEK,BC,DISCONTINUED,FALSE,49.83805847167969,-115.6722183227539,America/Edmonton,-7,Etc/GMT+7
08NG033,MARK CREEK NEAR KIMBERLEY,BC,DISCONTINUED,FALSE,49.69443893432617,-116.01611328125,America/Edmonton,-7,Etc/GMT+7
08NG034,HAHA CREEK NEAR WARDNER,BC,DISCONTINUED,FALSE,49.45027923583984,-115.54694366455078,America/Edmonton,-7,Etc/GMT+7
08NG035,RED CANYON CREEK NEAR FLAGSTONE,BC,DISCONTINUED,FALSE,49.14778137207031,-115.09082794189452,America/Edmonton,-7,Etc/GMT+7
08NG036,MATHER CREEK ABOVE WAIT CREEK,BC,DISCONTINUED,FALSE,49.675559997558594,-115.78943634033205,America/Edmonton,-7,Etc/GMT+7
08NG037,ARNOLD CREEK NEAR BAKER,BC,DISCONTINUED,FALSE,49.48139190673828,-115.59722137451172,America/Edmonton,-7,Etc/GMT+7
08NG038,ANGUS CREEK NEAR CRANBROOK,BC,DISCONTINUED,FALSE,49.4858283996582,-115.84806060791016,America/Edmonton,-7,Etc/GMT+7
08NG039,KOOTENAI RIVER NEAR REXFORD,MT,DISCONTINUED,FALSE,48.86666870117188,-115.23332977294922,America/Denver,-7,Etc/GMT+7
08NG040,MATHER CREEK BELOW LOST DOG CANYON,BC,DISCONTINUED,FALSE,49.70138931274414,-115.8499984741211,America/Edmonton,-7,Etc/GMT+7
08NG042,KOOTENAY RIVER AT NEWGATE,BC,DISCONTINUED,FALSE,49.01443862915039,-115.1741714477539,America/Edmonton,-7,Etc/GMT+7
08NG043,GOLD CREEK DIVERSION NEAR CRANBROOK,BC,DISCONTINUED,FALSE,49.439720153808594,-115.6630630493164,America/Edmonton,-7,Etc/GMT+7
08NG044,LUSSIER RIVER NEAR CANAL FLATS,BC,DISCONTINUED,FALSE,50.12667083740234,-115.56500244140624,America/Edmonton,-7,Etc/GMT+7
08NG045,ARCHIBALD BROOK NEAR KIMBERLEY,BC,DISCONTINUED,FALSE,49.67778015136719,-115.98194122314452,America/Edmonton,-7,Etc/GMT+7
08NG046,ST. MARY RIVER NEAR MARYSVILLE,BC,DISCONTINUED,FALSE,49.60805892944336,-116.16860961914062,America/Edmonton,-7,Etc/GMT+7
08NG047,PHILLIPPS CREEK NEAR ROOSVILLE (LOWER STATION),BC,DISCONTINUED,FALSE,49.00333023071289,-115.05889129638672,America/Edmonton,-7,Etc/GMT+7
08NG048,PHILLIPPS CREEK NEAR ROOSVILLE (UPPER STATION),BC,DISCONTINUED,FALSE,49.025001525878906,-115.02777862548828,America/Edmonton,-7,Etc/GMT+7
08NG049,LEWIS CREEK NEAR TA TA CREEK,BC,DISCONTINUED,FALSE,49.81222152709961,-115.62667083740234,America/Edmonton,-7,Etc/GMT+7
08NG051,SKOOKUMCHUCK CREEK NEAR SKOOKUMCHUCK,BC,DISCONTINUED,FALSE,49.91167068481445,-115.76750183105467,America/Edmonton,-7,Etc/GMT+7
08NG052,WILD HORSE RIVER NEAR FORT STEELE,BC,DISCONTINUED,FALSE,49.619998931884766,-115.61888885498048,America/Edmonton,-7,Etc/GMT+7
08NG053,KOOTENAY RIVER NEAR SKOOKUMCHUCK,BC,DISCONTINUED,FALSE,49.91056060791016,-115.73555755615234,America/Edmonton,-7,Etc/GMT+7
08NG056,HOULE CREEK NEAR KIMBERLEY,BC,DISCONTINUED,FALSE,49.73332977294922,-115.93055725097656,America/Edmonton,-7,Etc/GMT+7
08NG057,KIMBERLEY CREEK NEAR KIMBERLEY,BC,DISCONTINUED,FALSE,49.69667053222656,-115.9741668701172,America/Edmonton,-7,Etc/GMT+7
08NG058,NORBURY CREEK NEAR WARDNER,BC,DISCONTINUED,FALSE,49.48556137084961,-115.4552764892578,America/Edmonton,-7,Etc/GMT+7
08NG059,LAKIT CREEK NEAR FORT STEELE,BC,DISCONTINUED,FALSE,49.70500183105469,-115.64833068847656,America/Edmonton,-7,Etc/GMT+7
08NG060,SAND CREEK NEAR GALLOWAY ABOVE DIVERSION,BC,DISCONTINUED,FALSE,49.37638854980469,-115.22389221191406,America/Edmonton,-7,Etc/GMT+7
08NG061,CHIPKA CREEK NEAR WARDNER,BC,DISCONTINUED,FALSE,49.37971878051758,-115.4499969482422,America/Edmonton,-7,Etc/GMT+7
08NG062,LITTLE BULL CREEK NEAR BULL RIVER,BC,DISCONTINUED,FALSE,49.50667190551758,-115.4477767944336,America/Edmonton,-7,Etc/GMT+7
08NG063,NORBURY CREEK AT OUTLET OF NORBURY LAKES,BC,DISCONTINUED,FALSE,49.53028106689453,-115.47860717773437,America/Edmonton,-7,Etc/GMT+7
08NG064,SUPPLY CREEK NEAR BULL RIVER,BC,DISCONTINUED,FALSE,49.47917175292969,-115.32943725585937,America/Edmonton,-7,Etc/GMT+7
08NG068,JOSEPH CREEK IN LOT SL-1A,BC,DISCONTINUED,FALSE,49.45111083984375,-115.68778228759766,America/Edmonton,-7,Etc/GMT+7
08NG069,GOLD CREEK ABOVE DIVERSION,BC,DISCONTINUED,FALSE,49.37583160400391,-115.63166809082033,America/Edmonton,-7,Etc/GMT+7
08NG070,JOSEPH CREEK IN LOT 5450,BC,DISCONTINUED,FALSE,49.46889114379883,-115.7052764892578,America/Edmonton,-7,Etc/GMT+7
08NG071,WAIT CREEK ABOVE BARTHOLOMEW LAKE,BC,DISCONTINUED,FALSE,49.69388961791992,-115.788330078125,America/Edmonton,-7,Etc/GMT+7
08NG072,WAIT CREEK IN LOT 7660,BC,DISCONTINUED,FALSE,49.6986083984375,-115.79167175292967,America/Edmonton,-7,Etc/GMT+7
08NG073,MARK CREEK IN LOT 12434,BC,DISCONTINUED,FALSE,49.69417190551758,-116.0102767944336,America/Edmonton,-7,Etc/GMT+7
08NG074,JOSEPH CREEK ABOVE LAGOON OUTFALL,BC,DISCONTINUED,FALSE,49.54138946533203,-115.74221801757812,America/Edmonton,-7,Etc/GMT+7
08NG078,CAVEN CREEK BELOW BLOOM CREEK,BC,DISCONTINUED,FALSE,49.18833160400391,-115.43639373779295,America/Edmonton,-7,Etc/GMT+7
08NG079,LAKE KOOCANUSA AT INTERNATIONAL BOUNDARY,BC,DISCONTINUED,FALSE,48.99972152709961,-115.16999816894533,America/Edmonton,-7,Etc/GMT+7
08NG080,GOLD CREEK DIVERSION CHANNEL NEAR THE MOUTH,BC,DISCONTINUED,FALSE,49.4486083984375,-115.68250274658205,America/Edmonton,-7,Etc/GMT+7
08NG082,MILLER CREEK AT HIGHWAY NO. 93,BC,DISCONTINUED,FALSE,49.05278015136719,-115.06305694580078,America/Edmonton,-7,Etc/GMT+7
08NG083,MILLER CREEK NEAR 1160 M CONTOUR,BC,DISCONTINUED,FALSE,49.056671142578125,-115.04444122314452,America/Edmonton,-7,Etc/GMT+7
08NG084,LEWIS CREEK AT THE MOUTH,BC,DISCONTINUED,FALSE,49.76556015014648,-115.72306060791016,America/Edmonton,-7,Etc/GMT+7
08NG085,MARK CREEK ABOVE DIVERSIONS,BC,DISCONTINUED,FALSE,49.69667053222656,-116.02999877929687,America/Edmonton,-7,Etc/GMT+7
08NG086,MATTHEW CREEK ABOVE DIVERSIONS,BC,DISCONTINUED,FALSE,49.66056060791016,-116.07028198242187,America/Edmonton,-7,Etc/GMT+7
08NG087,MARK CREEK AT KIMBERLEY,BC,DISCONTINUED,FALSE,49.68722152709961,-115.98944091796876,America/Edmonton,-7,Etc/GMT+7
08NG088,MARK CREEK AT THE MOUTH,BC,DISCONTINUED,FALSE,49.63056182861328,-115.96111297607422,America/Edmonton,-7,Etc/GMT+7
08NH001,DUNCAN RIVER NEAR HOWSER,BC,DISCONTINUED,FALSE,50.285831451416016,-116.945556640625,America/Vancouver,-8,Etc/GMT+8
08NH002,FRY CREEK NEAR LARDO,BC,DISCONTINUED,FALSE,50.057220458984375,-116.86138916015624,America/Vancouver,-8,Etc/GMT+8
08NH003,GLACIER CREEK NEAR HOWSER,BC,DISCONTINUED,FALSE,50.28139114379883,-116.92278289794922,America/Vancouver,-8,Etc/GMT+8
08NH004,GOAT RIVER NEAR ERICKSON,BC,DISCONTINUED,FALSE,49.089168548583984,-116.45555877685548,America/Creston,-7,Etc/GMT+7
08NH006,MOYIE RIVER AT EASTPORT,ID,ACTIVE,FALSE,48.999168395996094,-116.17971801757812,America/Los_Angeles,-8,Etc/GMT+8
08NH008,FLOYD CREEK NEAR ERICKSON,BC,DISCONTINUED,FALSE,49.0625,-116.44583129882812,America/Creston,-7,Etc/GMT+7
08NH009,CAMP RUN CREEK NEAR CANYON,BC,DISCONTINUED,FALSE,49.07944107055664,-116.4250030517578,America/Creston,-7,Etc/GMT+7
08NH010,HUGGARD CREEK NEAR WYNNDEL,BC,DISCONTINUED,FALSE,49.20138931274414,-116.52999877929687,America/Creston,-7,Etc/GMT+7
08NH011,HUSCROFT CREEK NEAR LISTER,BC,DISCONTINUED,FALSE,49.01082992553711,-116.44277954101562,America/Creston,-7,Etc/GMT+7
08NH012,WYNNDEL CREEK NEAR CRESTON,BC,DISCONTINUED,FALSE,49.161109924316406,-116.52777862548828,America/Creston,-7,Etc/GMT+7
08NH013,RYKERT CREEK NEAR LISTER,BC,DISCONTINUED,FALSE,49.01361083984375,-116.43277740478516,America/Creston,-7,Etc/GMT+7
08NH014,SULLIVAN CREEK NEAR ERICKSON,BC,DISCONTINUED,FALSE,49.10110855102539,-116.44277954101562,America/Creston,-7,Etc/GMT+7
08NH015,WILDS CREEK (SOUTH FORK) NEAR WYNNDEL,BC,DISCONTINUED,FALSE,49.20832824707031,-116.5666732788086,America/Creston,-7,Etc/GMT+7
